time,open,high,low,close,volume,Pct_Change,Benchmark_Pct_Change,RSC
2024-04-08,33543.7,33693.55,33435.75,33562.05,0,,0.6778095115418603,
2024-04-09,33724.05,33743.6,33464.9,33586.3,0,0.07225422761720779,-0.10389873953843276,-0.6954292991252364
2024-04-10,33706.4,33896.85,33612.5,33797.05,0,0.627487993616449,0.4904439610913025,1.2794285247599042
2024-04-12,33750.85,34125.6,33604.15,33653.1,0,-0.4259247478700212,-1.0301576000492085,0.4134559099012381
2024-04-15,33349.45,33496.4,33099.8,33234.55,0,-1.2437190035984647,-1.0963880032327733,1.1343785228689807
2024-04-16,33087.65,33415.75,33005.05,33283.8,0,0.14818915857142123,-0.5594342799416285,-0.26489109424414126
2024-04-18,33458.25,33481.9,32887.85,32965.9,0,-0.9551193072906417,-0.6865210697176827,1.3912454393911236
2024-04-19,32744.8,32828.5,32363.7,32630.25,0,-1.0181733245565927,0.6871750807538657,-1.4816796375089814
2024-04-22,32780.7,33021.05,32767.6,32859.05,0,0.7011898468445743,0.8551948345148386,0.8199182438261183
2024-04-23,33044.75,33055.45,32862.05,32935.8,0,0.23357339910923258,0.14147311115488836,1.6510091366656274
2024-04-24,33113.35,33490.45,33047.7,33414.4,0,1.453130028722538,0.15379113018598733,9.448724558855863
2024-04-25,33422.3,33541.05,33344.3,33485.6,0,0.2130817850986233,0.7496964610934409,0.2842240775524551
2024-04-26,33511.55,33910.1,33511.45,33793.4,0,0.9192010894235159,-0.6663609558557937,-1.3794341960552068
2024-04-29,33746.7,34153.45,33634.55,34102.8,0,0.9155633940355346,0.9966569952207793,0.9186343932023665
2024-04-30,34227.5,34378.15,34047.05,34088.65,0,-0.041492194189340914,-0.17024828426828176,0.2437157846710303
2024-05-02,34126.95,34166.95,33871.5,33964.85,0,-0.3631707327805711,0.1917730044658672,-1.8937531577611082
2024-05-03,34237.4,34296.8,33932.95,34075.85,0,0.32680845050103713,-0.7609876281558847,-0.42945304024586844
2024-05-06,34199.95,34410.55,33951.45,34341.1,0,0.7784105165388411,-0.14749164102803025,-5.277658524328894
2024-05-07,34378.0,34399.65,33312.8,33584.5,0,-2.2031909286539975,-0.6247020189192987,3.526786951105746
2024-05-08,33542.85,33729.75,33290.5,33679.6,0,0.2831663416159147,0.0,
2024-05-09,33723.4,33762.8,33067.75,33121.6,0,-1.6567892730317446,-1.546911781190452,1.0710302249794326
2024-05-10,33169.95,33583.8,32905.05,33553.45,0,1.3038319404859555,0.44495047250370234,2.9302855509949066
2024-05-13,33574.05,33953.25,33291.85,33867.9,0,0.9371614543363105,0.22148971671078765,4.231173655614984
2024-05-14,33985.6,34057.2,33677.55,33852.25,0,-0.0462089471151228,0.5148377785971325,-0.0897543829068572
2024-05-15,33938.3,34031.8,33816.7,33878.2,0,0.07665664763789604,-0.0778653200017021,-0.9844773981050917
2024-05-16,33992.95,34171.65,33829.55,34128.4,0,0.7385280209692535,0.9157430784372478,0.8064795010294603
2024-05-17,34220.15,34291.65,34100.1,34269.75,0,0.414171188804624,0.2778540295529597,1.4906070985221467
2024-05-18,34470.4,34618.65,34452.7,34540.45,0,0.7899094682628283,0.15979631533733496,4.943227048729534
2024-05-21,34247.75,34532.05,34206.05,34473.95,0,-0.1925278912116135,0.12021153675227936,-1.6015758255246075
2024-05-22,34592.75,34690.75,34280.5,34498.95,0,0.07251852485716803,0.3051615580772271,0.23763977780850037
