time,open,high,low,close,volume,Pct_Change,Benchmark_Pct_Change,RSC
2024-01-01,7742.25,7764.55,7701.6,7718.75,0,,,
2024-01-02,7738.15,7738.9,7604.15,7715.3,0,-0.04469635627529778,-0.3500154080370299,0.12769825341680135
2024-01-03,7738.35,7747.55,7654.55,7678.05,0,-0.48280689020517853,-0.6854120318658952,0.7044038735223757
2024-01-04,7715.95,7741.75,7689.9,7724.1,0,0.5997616582335441,0.6566809032731769,0.9133228258109486
2024-01-05,7766.6,7782.75,7666.95,7704.45,0,-0.25439857070727045,0.2410128078453866,-1.0555396328583129
2024-01-08,7740.3,7748.0,7635.15,7643.5,0,-0.7911012466821132,-0.911067302909152,0.8683236070003038
2024-01-09,7705.9,7710.75,7644.05,7653.95,0,0.1367174723621245,0.14781759866127064,0.924906598404548
2024-01-10,7654.0,7666.35,7559.55,7657.85,0,0.050954082532550515,0.34300620103226986,0.1485514908453704
2024-01-11,7700.2,7737.7,7685.9,7724.5,0,0.8703487271231491,0.13183031357111297,6.602037904231023
2024-01-12,7762.6,7770.3,7706.55,7755.0,0,0.3948475629490522,1.1428729812631655,0.34548682961482313
2024-01-15,7800.6,7811.6,7721.85,7804.25,0,0.6350741457124442,0.9262557890986844,0.6856358180826254
2024-01-16,7809.95,7836.3,7741.9,7808.3,0,0.05189480090976861,-0.29460479513427895,-0.17615056430468248
2024-01-17,7757.55,7787.55,7654.5,7664.95,0,-1.8358669620788137,-2.089659272976485,0.8785484723850828
2024-01-18,7652.2,7684.65,7501.65,7623.0,0,-0.547296459859492,-0.5085319327458482,1.0762283046894077
2024-01-19,7684.0,7746.65,7661.9,7732.2,0,1.4325068870523427,0.7464286047096813,1.9191478970845541
2024-01-20,7776.4,7792.75,7740.95,7761.1,0,0.3737616719691639,-0.23401657540329523,-1.597158967586109
2024-01-23,7839.5,7841.05,7495.8,7530.55,0,-2.970584066691584,-1.5436820293160514,1.924349710806532
2024-01-24,7577.05,7693.0,7515.75,7678.0,0,1.9580243142931053,1.0127690829990543,1.9333373689636353
2024-01-25,7710.35,7756.25,7659.25,7733.65,0,0.7247981245115831,-0.4721752222206832,-1.5350193961953178
2024-01-29,7801.1,7983.5,7786.65,7968.7,0,3.0393152004551505,1.803059112239258,1.685643681798407
2024-01-30,8003.9,8018.45,7877.8,7888.6,0,-1.0051827776174194,-0.9913697924333831,1.0139332318671233
2024-01-31,7904.4,7981.15,7902.9,7973.1,0,1.0711659863600564,0.946004339725226,1.132305573430228
2024-02-01,8021.1,8021.1,7916.45,7935.65,0,-0.46970438098106193,-0.13026047492140647,3.605885678402917
2024-02-02,7996.45,8136.15,7990.0,8105.85,0,2.144751847674753,0.7208236931613765,2.9754180779884414
2024-02-05,8157.1,8216.35,8072.8,8112.9,0,0.08697422232091245,-0.3756783717248191,-0.2315124555123984
2024-02-06,8148.5,8242.2,8049.05,8234.55,0,1.4994638168842167,0.7243348016002349,2.070125325431734
2024-02-07,8312.15,8360.7,8252.55,8306.0,0,0.8676855444438525,0.005016097111631979,172.98021253052505
2024-02-08,8348.35,8360.35,8251.8,8294.85,0,-0.13424030821093114,-0.969426141674834,0.13847399243743333
2024-02-09,8330.85,8334.65,8079.3,8244.85,0,-0.6027836549184151,0.2974504901486652,-2.026500795534561
2024-02-12,8249.0,8272.8,8035.55,8068.15,0,-2.14315603073435,-0.7639159876047352,2.805486552852799
2024-02-13,8073.0,8073.35,7918.3,8044.1,0,-0.2980856825914202,0.5879876573479992,-0.5069590813111216
2024-02-14,7999.05,8204.6,7961.85,8190.7,0,1.8224537238472838,0.44565657308950346,4.089367988478588
2024-02-15,8240.95,8316.3,8211.75,8289.15,0,1.201972969343279,0.32371646649969055,3.7130424112807003
2024-02-16,8333.55,8367.2,8299.75,8312.9,0,0.2865191243975662,0.5928583164466872,0.483284313383384
2024-02-19,8356.3,8389.2,8309.75,8323.4,0,0.12630971141238678,0.3699973231340081,0.34138006821913974
2024-02-20,8329.55,8345.85,8265.6,8333.5,0,0.12134464281423618,0.33766908881329716,0.3593596418336345
2024-02-21,8377.0,8399.45,8226.15,8258.4,0,-0.9011819763604767,-0.6392770177884866,1.4096893072709287
