time,open,high,low,close,volume,Pct_Change,Benchmark_Pct_Change,RSC
2024-02-08,44466.85,44466.85,44466.85,44466.85,0,,-0.969426141674834,
2024-02-09,43749.0,43749.0,43749.0,43749.0,0,-1.6143486664785045,0.2974504901486652,-5.427285279212874
2024-02-12,42629.23,42629.23,42629.23,42629.23,0,-2.5595327893208952,-0.7639159876047352,3.350542246597471
2024-02-13,42774.46,42774.46,42774.46,42774.46,0,0.34068173410590763,0.5879876573479992,0.5794028664521369
2024-02-14,43203.36,43203.36,43203.36,43203.36,0,1.0027011445614908,0.44565657308950346,2.2499413339969143
2024-02-15,43747.89,43747.89,43747.89,43747.89,0,1.260388080927033,0.32371646649969055,3.8934938792439766
2024-02-16,43989.82,43989.82,43989.82,43989.82,0,0.5530095280023906,0.5928583164466872,0.932785309172803
2024-02-19,44219.87,44219.87,44219.87,44219.87,0,0.5229619034585742,0.3699973231340081,1.4134207756664345
2024-02-20,44013.99,44013.99,44013.99,44013.99,0,-0.46558255372529667,0.33766908881329716,-1.3788130721753005
2024-02-21,43423.2,43423.2,43423.2,43423.2,0,-1.3422777621388104,-0.6392770177884866,2.0996809282809554
2024-02-22,43806.84,43806.84,43806.84,43806.84,0,0.8834908528160046,0.7363392964423232,1.1998420525492186
2024-02-23,44062.78,44062.78,44062.78,44062.78,0,0.584246661023724,-0.02137959126722322,-27.327307324131365
2024-02-26,43845.72,43845.72,43845.72,43845.72,0,-0.49261530933817355,-0.4080998707946426,1.2070949897116223
2024-02-27,43781.7,43781.7,43781.7,43781.7,0,-0.1460119710658292,0.3449047443613962,-0.42333999010705325
2024-02-28,43041.21,43041.21,43041.21,43041.21,0,-1.6913230870432172,-1.1135962808046407,1.5187937641288942
2024-02-29,43433.42,43433.42,43433.42,43433.42,0,0.9112429692380797,0.14418378991531977,6.320009827548988
2024-03-01,43945.63,43945.63,43945.63,43945.63,0,1.1792992584972462,1.6192204814673428,0.7283129579910954
2024-03-02,44213.19,44213.19,44213.19,44213.19,0,0.6088432456196502,0.17749426445079486,3.4302136325561907
2024-03-04,44252.9,44252.9,44252.9,44252.9,0,0.08981482675192165,0.12154577628427088,0.7389382790386975
2024-03-05,44071.23,44071.23,44071.23,44071.23,0,-0.4105267677372515,-0.22003427714499812,1.8657400704287663
2024-03-06,43830.99,43830.99,43830.99,43830.99,0,-0.5451175290546839,0.5266971726090697,-1.034973334590665
2024-03-07,43903.46,43903.46,43903.46,43903.46,0,0.1653396375486782,0.0867667376374115,1.9055647596157652
2024-03-11,43730.73,43730.73,43730.73,43730.73,0,-0.39343140608962823,-0.7153161684127163,0.5500105036946823
2024-03-12,43166.94,43166.94,43166.94,43166.94,0,-1.2892307080169974,0.013657134285449679,-94.39979728328107
2024-03-13,41235.16,41235.16,41235.16,41235.16,0,-4.475137686386843,-1.5132724741109493,2.957258367509787
2024-03-14,42323.04,42323.04,42323.04,42323.04,0,2.6382339731433113,0.6771162439709544,3.8962792528375396
2024-03-15,42313.11,42313.11,42313.11,42313.11,0,-0.02346239778616699,-0.5567433449302883,0.042142215079562007
2024-03-18,42041.99,42041.99,42041.99,42041.99,0,-0.6407470403380966,0.146889551317142,-4.362100875062865
2024-03-19,41575.46,41575.46,41575.46,41575.46,0,-1.109676302192164,-1.080219625765677,1.0272691550161455
2024-03-20,41597.03,41597.03,41597.03,41597.03,0,0.051881566674194524,0.09923249508994036,0.5228284003860948
2024-03-21,42779.28,42779.28,42779.28,42779.28,0,2.842150028499635,0.7914703444739102,3.5909747577324707
2024-03-22,42967.31,42967.31,42967.31,42967.31,0,0.4395352142438913,0.38524528721899376,1.1409230140537352
2024-03-26,43542.12,43542.12,43542.12,43542.12,0,1.3377844691697227,-0.41657709844207247,-3.211373054766595
2024-03-27,43574.05,43574.05,43574.05,43574.05,0,0.0733312939287245,0.540566333556014,0.13565642064005054
2024-03-28,43604.09,43604.09,43604.09,43604.09,0,0.06894011458653537,0.9187001240753778,0.07504093314009279
2024-04-01,44357.04,44357.04,44357.04,44357.04,0,1.726787555938003,0.605099677966936,2.8537241363932084
2024-04-02,44826.11,44826.11,44826.11,44826.11,0,1.0574871542375242,-0.03873208084765878,-27.302616618942785
2024-04-03,45222.34,45222.34,45222.34,45222.34,0,0.8839268006971768,-0.08306128720498851,-10.641862538389482
2024-04-04,45206.67,45206.67,45206.67,45206.67,0,-0.0346510154052182,0.3565912550452133,-0.09717292534508366
2024-04-05,45418.09,45418.09,45418.09,45418.09,0,0.4676743498249314,-0.0042194748752555356,-110.8370978975455
2024-04-08,45243.04,45243.04,45243.04,45243.04,0,-0.3854191138376706,0.6778095115418603,-0.5686245283884125
