time,open,high,low,close,volume,Pct_Change,Benchmark_Pct_Change,RSC
2024-01-01,10924.8,10977.7,10908.5,10937.0,0,,,
2024-01-02,10953.0,10954.8,10825.0,10910.4,0,-0.2432111182225527,-0.3500154080370299,0.6948583194852443
2024-01-03,10920.1,10924.5,10870.8,10885.2,0,-0.23097228332599196,-0.6854120318658952,0.33698311758143024
2024-01-04,10933.0,10995.3,10923.3,10984.7,0,0.9140851798772553,0.6566809032731769,1.391977709906084
2024-01-05,11020.1,11040.7,10955.6,11013.0,0,0.25763106866822927,0.2410128078453866,1.0689517746853667
2024-01-08,11039.9,11043.2,10908.6,10918.2,0,-0.8608008716970761,-0.911067302909152,0.9448268738746645
2024-01-09,10992.8,11018.0,10930.7,10941.8,0,0.21615284570715154,0.14781759866127064,1.462294392986816
2024-01-10,10944.8,10983.1,10882.7,10975.3,0,0.30616534756622293,0.34300620103226986,0.8925942057164705
2024-01-11,11016.8,11037.8,10985.5,11015.2,0,0.36354359334143105,0.13183031357111297,2.7576631162704883
2024-01-12,11075.2,11120.8,11044.2,11103.2,0,0.7988960708838588,1.1428729812631655,0.699024374520496
2024-01-15,11176.5,11185.8,11110.8,11179.5,0,0.6871892787664757,0.9262557890986844,0.7419001174990354
2024-01-16,11185.6,11201.7,11092.2,11146.4,0,-0.29607764211280196,-0.29460479513427895,1.0049993992047948
2024-01-17,10996.0,11081.7,10947.5,10958.0,0,-1.690231823727839,-2.089659272976485,0.8088552261059735
2024-01-18,10904.3,10949.9,10761.4,10920.0,0,-0.3467786092352654,-0.5085319327458482,0.681921010078588
2024-01-19,10999.1,11034.5,10989.3,11027.7,0,0.9862637362637372,0.7464286047096813,1.3213102097652571
2024-01-20,11079.5,11091.2,11018.3,11028.5,0,0.0072544592254031315,-0.23401657540329523,-0.03099976663149212
2024-01-23,11108.0,11113.5,10774.7,10802.0,0,-2.053769778301673,-1.5436820293160514,1.3304357628699108
2024-01-24,10795.5,10952.5,10730.5,10941.6,0,1.2923532679133487,1.0127690829990543,1.2760591625549804
