time,open,high,low,close,volume,Pct_Change,Benchmark_Pct_Change,RSC
2024-01-01,781.45,789.0,779.4,786.6,0,,,
2024-01-02,788.45,790.75,774.3,778.45,0,-1.0361047546402213,-0.3500154080370299,2.960168983562594
2024-01-03,778.45,790.5,773.75,788.0,0,1.2267968398741003,-0.6854120318658952,-1.7898676749726654
2024-01-04,791.4,844.4,789.95,841.3,0,6.763959390862939,0.6566809032731769,10.300222462916905
2024-01-05,842.75,863.0,839.85,844.35,0,0.36253417330323057,0.2410128078453866,1.504211234847742
2024-01-08,846.35,855.75,841.3,845.45,0,0.1302777284301504,-0.911067302909152,-0.14299462620835726
2024-01-09,852.65,869.25,850.5,866.75,0,2.519368383700993,0.14781759866127064,17.04376479200028
2024-01-10,868.65,868.65,853.15,865.8,0,-0.10960484568791617,0.34300620103226986,-0.31954187812949947
2024-01-11,867.8,870.95,862.05,865.45,0,-0.04042504042502948,0.13183031357111297,-0.30664449874969824
2024-01-12,871.45,885.25,868.2,881.05,0,1.8025304754751836,1.1428729812631655,1.5771923083551496
2024-01-15,886.55,894.4,880.05,883.3,0,0.25537710686112103,0.9262557890986844,0.2757090534458326
2024-01-16,885.1,885.1,860.55,868.6,0,-1.6642137439148552,-0.29460479513427895,5.64897032024315
2024-01-17,855.45,861.95,848.05,856.3,0,-1.4160718397421168,-2.089659272976485,0.6776568113542651
2024-01-18,852.0,863.45,830.1,862.5,0,0.7240453112226986,-0.5085319327458482,-1.4237951731234912
2024-01-19,869.75,871.8,862.85,868.5,0,0.6956521739130528,0.7464286047096813,0.9319741627313738
2024-01-20,870.9,875.3,859.95,861.95,0,-0.7541738629821437,-0.23401657540329523,3.222736943664906
2024-01-23,867.35,867.6,811.55,816.15,0,-5.31353326759093,-1.5436820293160514,3.4421164246792206
2024-01-24,815.95,822.2,794.5,818.1,0,0.23892666789193662,1.0127690829990543,0.23591425913636396
2024-01-25,827.1,831.1,810.85,823.55,0,0.6661777288839987,-0.4721752222206832,-1.410869731263966
2024-01-29,825.05,837.3,819.45,833.9,0,1.2567542954283306,1.803059112239258,0.6970122537289087
2024-01-30,840.05,847.6,831.6,837.1,0,0.38373905744093495,-0.9913697924333831,-0.3870796350361069
2024-01-31,838.55,858.55,835.25,856.2,0,2.281686775773517,0.946004339725226,2.41191998805867
2024-02-01,856.35,857.35,841.8,848.15,0,-0.9402008876430834,-0.13026047492140647,7.217852446878917
2024-02-02,853.0,868.35,849.35,856.2,0,0.9491245652302194,0.7208236931613765,1.3167222085439017
2024-02-05,854.2,871.7,853.9,862.75,0,0.7650081756598981,-0.3756783717248191,-2.036338083950863
2024-02-06,867.55,868.9,855.3,866.25,0,0.40567951318457585,0.7243348016002349,0.5600718235384098
2024-02-07,876.85,892.8,874.95,882.15,0,1.8354978354978346,0.005016097111631979,365.9215112166476
2024-02-08,882.1,883.45,873.35,876.05,0,-0.6914923765799497,-0.969426141674834,0.7133007321066145
2024-02-09,877.8,878.75,855.65,875.95,0,-0.011414873580262164,0.2974504901486652,-0.03837570943170082
2024-02-12,876.45,878.55,847.05,849.95,0,-2.968205947828073,-0.7639159876047352,3.885513585250267
2024-02-13,850.25,852.85,833.85,850.4,0,0.052944290840639674,0.5879876573479992,0.09004320104172649
2024-02-14,838.2,865.9,836.3,861.0,0,1.246472248353725,0.44565657308950346,2.7969345088137847
2024-02-15,866.75,877.75,863.45,869.4,0,0.9756097560975618,0.32371646649969055,3.013778590402643
2024-02-16,875.65,885.35,867.0,882.7,0,1.5297906602254496,0.5928583164466872,2.5803646803747182
2024-02-19,885.3,886.4,872.0,876.8,0,-0.6684037611872751,0.3699973231340081,-1.8065097215451693
2024-02-20,879.9,894.45,879.9,887.0,0,1.1633211678832245,0.33766908881329716,3.445151500161284
2024-02-21,889.65,913.4,888.75,904.75,0,2.001127395715896,-0.6392770177884866,-3.1302977270144816
2024-02-22,910.05,911.5,898.55,909.65,0,0.5415860735009659,0.7363392964423232,0.7355115720669511
