time,open,high,low,close,volume
2023-06-02,22408.8,22440.3,22300.8,22357.2,0
2023-06-05,22460.9,22593.3,22454.3,22509.4,0
2023-06-06,22536.5,22595.8,22477.1,22559.5,0
2023-06-07,22634.8,22645.8,22523.2,22586.6,0
2023-06-08,22551.8,22673.3,22374.6,22414.1,0
2023-06-09,22434.6,22588.8,22407.6,22465.8,0
2023-06-12,22490.2,22529.3,22410.7,22457.9,0
2023-06-13,22440.2,22590.5,22440.2,22558.7,0
2023-06-14,22604.6,22619.5,22460.0,22476.3,0
2023-06-15,22514.3,22525.8,22182.2,22206.3,0
2023-06-16,22278.7,22554.9,22255.7,22492.1,0
2023-06-19,22530.9,22541.7,22230.5,22291.1,0
2023-06-20,22263.7,22402.3,22159.8,22375.0,0
2023-06-21,22438.8,22476.7,22312.7,22390.9,0
2023-06-22,22392.2,22467.2,22269.5,22297.3,0
2023-06-23,22260.8,22386.0,22199.7,22292.8,0
2023-06-26,22347.8,22368.4,22251.6,22302.9,0
2023-06-27,22392.3,22585.5,22324.2,22550.1,0
2023-06-28,22696.6,22737.7,22551.9,22658.7,0
2023-06-30,22815.0,22945.3,22709.9,22923.2,0
2023-07-03,23040.1,23207.8,22997.1,23064.6,0
2023-07-04,23140.9,23256.1,22945.9,23057.2,0
2023-07-05,22970.1,23151.7,22933.8,23037.9,0
2023-07-06,22991.2,23162.5,22979.4,23122.1,0
2023-07-07,23023.1,23070.5,22829.6,22868.5,0
2023-07-10,22889.5,22965.1,22761.1,22842.2,0
2023-07-11,22914.1,23022.2,22808.8,22854.1,0
2023-07-12,22911.4,22954.8,22751.1,22787.2,0
2023-07-13,22962.0,22975.6,22767.2,22792.7,0
2023-07-14,22898.0,22964.5,22785.9,22920.9,0
2023-07-17,22994.3,23297.2,22868.0,23224.9,0
2023-07-18,23379.0,23457.3,23150.4,23236.3,0
2023-07-19,23375.3,23399.9,23250.9,23327.0,0
2023-07-20,23357.1,23630.3,23303.1,23596.3,0
2023-07-21,23535.1,23652.3,23445.4,23552.3,0
2023-07-24,23614.2,23632.6,23450.4,23497.4,0
2023-07-25,23601.7,23603.0,23365.6,23472.2,0
2023-07-26,23510.3,23654.7,23454.9,23632.7,0
2023-07-27,23759.1,23778.2,23342.9,23389.7,0
2023-07-28,23346.1,23430.5,23181.7,23312.5,0
2023-07-31,23378.3,23432.2,23269.6,23411.1,0
2023-08-01,23477.4,23511.1,23336.5,23415.7,0
2023-08-02,23232.0,23318.6,22964.3,23126.9,0
2023-08-03,23042.3,23137.0,22780.2,22894.6,0
2023-08-04,23003.8,23210.6,22883.3,23180.5,0
2023-08-07,23246.4,23277.4,23126.1,23201.8,0
2023-08-08,23223.3,23335.1,23191.6,23246.5,0
2023-08-09,23238.5,23238.5,23030.4,23209.1,0
2023-08-10,23162.8,23272.1,22988.8,23059.8,0
