time,open,high,low,close,volume
2023-06-02,5851.4,5872.85,5841.0,5860.6,0
2023-06-05,5887.7,5894.1,5867.25,5886.75,0
2023-06-06,5899.4,5923.85,5886.45,5918.2,0
2023-06-07,5938.8,5991.45,5925.15,5986.75,0
2023-06-08,6003.2,6038.9,5960.0,5966.3,0
2023-06-09,5989.55,5995.1,5923.5,5928.45,0
2023-06-12,5943.65,5965.2,5924.65,5959.1,0
2023-06-13,5985.5,6017.15,5982.95,6008.35,0
2023-06-14,6024.95,6076.7,6021.8,6073.3,0
2023-06-15,6083.1,6092.95,6056.85,6066.5,0
2023-06-16,6089.45,6111.95,6082.95,6095.85,0
2023-06-19,6117.6,6123.0,6051.15,6066.1,0
2023-06-20,6066.2,6088.55,6043.9,6080.85,0
2023-06-21,6089.05,6097.25,6053.75,6079.9,0
2023-06-22,6083.75,6095.75,6014.6,6031.55,0
2023-06-23,6023.3,6024.55,5935.5,5944.75,0
2023-06-26,5924.7,5963.45,5908.2,5955.5,0
2023-06-27,5978.2,5995.25,5960.7,5974.45,0
2023-06-28,5994.65,6030.25,5977.8,6020.15,0
2023-06-30,6038.3,6047.8,6021.3,6034.25,0
2023-07-03,6063.7,6114.6,6058.0,6108.95,0
2023-07-04,6126.65,6127.1,6070.55,6094.4,0
2023-07-05,6108.15,6116.45,6089.35,6103.6,0
2023-07-06,6110.25,6165.65,6102.25,6163.2,0
2023-07-07,6156.0,6181.0,6091.35,6098.8,0
2023-07-10,6130.45,6158.7,6105.45,6131.65,0
2023-07-11,6145.25,6152.5,6115.55,6129.4,0
2023-07-12,6141.5,6151.75,6111.55,6127.6,0
2023-07-13,6161.25,6171.1,6081.25,6091.75,0
2023-07-14,6119.2,6138.3,6088.95,6128.2,0
2023-07-17,6143.35,6171.25,6133.7,6161.2,0
2023-07-18,6174.1,6182.05,6128.55,6140.1,0
2023-07-19,6163.2,6185.75,6150.9,6178.75,0
2023-07-20,6188.35,6198.55,6162.95,6193.95,0
2023-07-21,6185.05,6188.2,6146.85,6152.8,0
2023-07-24,6148.25,6153.2,6119.75,6130.85,0
2023-07-25,6138.75,6236.0,6132.85,6232.6,0
2023-07-26,6256.05,6282.85,6239.8,6270.45,0
2023-07-27,6288.15,6303.25,6208.05,6230.3,0
2023-07-28,6243.9,6282.1,6209.9,6278.5,0
2023-07-31,6294.45,6364.85,6294.3,6360.25,0
2023-08-01,6377.8,6412.8,6363.25,6405.05,0
2023-08-02,6399.2,6401.05,6264.5,6306.55,0
2023-08-03,6290.45,6303.3,6235.05,6267.45,0
2023-08-04,6308.8,6315.95,6274.4,6278.7,0
2023-08-07,6302.7,6302.7,6264.25,6284.05,0
2023-08-08,6297.7,6311.65,6233.0,6262.0,0
2023-08-09,6274.95,6321.85,6241.5,6314.7,0
2023-08-10,6325.25,6335.5,6290.15,6307.3,0
2023-08-11,6302.55,6305.7,6275.2,6286.15,0
2023-08-14,6276.5,6277.55,6184.6,6216.6,0
2023-08-16,6200.95,6230.2,6168.3,6225.05,0
2023-08-17,6228.35,6232.8,6176.15,6193.35,0
2023-08-18,6189.5,6207.85,6156.5,6181.8,0
2023-08-21,6198.25,6239.75,6191.55,6235.3,0
2023-08-22,6251.95,6269.8,6240.55,6251.15,0
2023-08-23,6271.15,6289.1,6238.45,6243.4,0
2023-08-24,6271.65,6303.95,6221.9,6227.2,0
2023-08-25,6206.95,6218.85,6163.6,6172.35,0
2023-08-28,6196.7,6212.4,6178.75,6190.3,0
2023-08-29,6213.2,6263.0,6201.6,6258.0,0
2023-08-30,6279.8,6299.7,6266.9,6270.95,0
2023-08-31,6276.95,6279.05,6217.0,6227.5,0
2023-09-01,6230.4,6360.75,6229.35,6353.35,0
2023-09-04,6397.95,6482.75,6353.35,6475.7,0
2023-09-05,6493.85,6501.85,6450.25,6494.35,0
2023-09-06,6505.55,6508.25,6443.55,6486.9,0
2023-09-07,6490.8,6537.1,6465.5,6524.9,0
2023-09-08,6545.05,6585.75,6524.9,6563.65,0
2023-09-11,6599.65,6631.55,6576.95,6628.25,0
2023-09-12,6673.5,6673.5,6498.15,6505.45,0
2023-09-13,6519.45,6577.45,6482.7,6561.95,0
2023-09-14,6592.15,6641.85,6584.35,6614.4,0
2023-09-15,6643.4,6653.15,6594.25,6611.95,0
2023-09-18,6617.85,6617.85,6577.0,6590.0,0
2023-09-20,6568.95,6594.3,6500.35,6514.2,0
2023-09-21,6506.55,6522.2,6460.0,6477.5,0
2023-09-22,6478.45,6491.4,6418.8,6438.45,0
2023-09-25,6451.35,6462.85,6424.1,6449.7,0
2023-09-26,6461.9,6504.8,6457.9,6470.7,0
2023-09-27,6469.3,6474.9,6431.9,6469.3,0
2023-09-28,6480.95,6492.9,6372.6,6387.8,0
2023-09-29,6428.8,6513.3,6427.35,6487.05,0
2023-10-03,6477.2,6478.6,6416.5,6429.5,0
2023-10-04,6407.15,6407.15,6301.05,6341.5,0
2023-10-05,6367.55,6379.85,6323.5,6339.75,0
2023-10-06,6367.5,6377.9,6340.2,6363.0,0
2023-10-09,6315.85,6319.65,6260.25,6288.4,0
2023-10-10,6308.35,6385.3,6307.9,6374.45,0
2023-10-11,6409.45,6463.05,6404.55,6445.95,0
2023-10-12,6463.45,6497.35,6460.35,6475.4,0
2023-10-13,6446.3,6475.05,6438.9,6460.7,0
2023-10-16,6466.4,6506.55,6455.0,6482.2,0
2023-10-17,6514.35,6519.7,6496.6,6515.05,0
2023-10-18,6527.9,6542.45,6460.8,6466.1,0
2023-10-19,6429.15,6457.05,6389.9,6448.2,0
2023-10-20,6432.75,6449.4,6369.05,6381.8,0
2023-10-23,6379.25,6381.0,6214.05,6230.25,0
2023-10-25,6249.8,6290.5,6160.75,6206.65,0
2023-10-26,6177.4,6180.35,6098.95,6128.45,0
2023-10-27,6154.7,6214.2,6154.7,6202.05,0
2023-10-30,6226.15,6260.8,6182.8,6249.7,0
2023-10-31,6281.75,6294.2,6230.5,6260.9,0
2023-11-01,6265.95,6275.45,6200.3,6208.35,0
2023-11-02,6235.1,6302.1,6235.0,6293.8,0
2023-11-03,6317.75,6343.5,6312.85,6329.6,0
2023-11-06,6360.6,6426.6,6357.15,6421.75,0
2023-11-07,6430.3,6456.3,6405.95,6440.0,0
2023-11-08,6471.45,6484.4,6456.55,6481.7,0
2023-11-09,6496.35,6498.0,6457.25,6462.85,0
2023-11-10,6455.8,6510.4,6433.35,6502.55,0
2023-11-12,6556.05,6557.1,6528.55,6538.05,0
2023-11-13,6533.1,6556.0,6516.55,6547.85,0
2023-11-15,6618.55,6642.65,6600.85,6630.5,0
2023-11-16,6645.2,6681.0,6621.5,6653.8,0
2023-11-17,6660.3,6689.25,6636.95,6641.8,0
2023-11-20,6650.3,6662.35,6608.5,6619.45,0
2023-11-21,6649.5,6668.65,6643.55,6649.3,0
2023-11-22,6656.85,6673.45,6611.1,6643.7,0
2023-11-23,6655.75,6676.0,6625.8,6670.1,0
2023-11-24,6684.95,6696.55,6662.25,6667.85,0
2023-11-28,6706.55,6803.0,6697.15,6795.65,0
2023-11-29,6839.0,6846.85,6800.9,6814.55,0
2023-11-30,6825.05,6866.65,6779.4,6856.1,0
2023-12-01,6898.05,6950.45,6890.65,6924.9,0
2023-12-04,7085.15,7089.85,7023.95,7081.15,0
2023-12-05,7102.2,7225.6,7071.55,7220.8,0
2023-12-06,7281.95,7316.85,7210.5,7275.2,0
2023-12-07,7300.9,7330.05,7276.35,7309.9,0
2023-12-08,7344.35,7360.3,7190.45,7267.5,0
2023-12-11,7287.5,7330.95,7272.85,7323.75,0
2023-12-12,7338.65,7360.55,7261.65,7283.45,0
2023-12-13,7305.5,7324.35,7238.1,7317.95,0
2023-12-14,7382.45,7406.65,7365.1,7397.35,0
2023-12-15,7447.8,7514.45,7435.65,7506.75,0
2023-12-18,7512.75,7526.9,7451.55,7504.95,0
2023-12-19,7537.45,7560.1,7465.85,7543.3,0
2023-12-20,7584.45,7610.2,7305.7,7321.35,0
2023-12-21,7263.75,7435.6,7234.4,7422.35,0
2023-12-22,7460.85,7494.3,7408.9,7470.45,0
2023-12-26,7509.05,7577.95,7503.95,7565.95,0
2023-12-27,7614.9,7652.45,7586.4,7640.65,0
2023-12-28,7675.3,7738.2,7643.85,7728.55,0
2023-12-29,7719.95,7725.85,7658.7,7715.8,0
2024-01-01,7742.25,7764.55,7701.6,7718.75,0
2024-01-02,7738.15,7738.9,7604.15,7715.3,0
2024-01-03,7738.35,7747.55,7654.55,7678.05,0
2024-01-04,7715.95,7741.75,7689.9,7724.1,0
2024-01-05,7766.6,7782.75,7666.95,7704.45,0
2024-01-08,7740.3,7748.0,7635.15,7643.5,0
2024-01-09,7705.9,7710.75,7644.05,7653.95,0
2024-01-10,7654.0,7666.35,7559.55,7657.85,0
2024-01-11,7700.2,7737.7,7685.9,7724.5,0
2024-01-12,7762.6,7770.3,7706.55,7755.0,0
2024-01-15,7800.6,7811.6,7721.85,7804.25,0
