time,open,high,low,close,volume
2023-06-02,18469.2,18492.1,18402.7,18457.0,0
2023-06-05,18529.9,18554.9,18502.7,18513.8,0
2023-06-06,18525.3,18550.7,18459.8,18527.8,0
2023-06-07,18596.1,18671.6,18566.1,18659.7,0
2023-06-08,18665.4,18706.1,18546.1,18562.9,0
2023-06-09,18588.2,18607.2,18493.1,18502.1,0
2023-06-12,18537.0,18570.2,18498.3,18545.8,0
2023-06-13,18581.8,18679.2,18581.4,18668.0,0
2023-06-14,18700.2,18719.5,18644.8,18705.2,0
2023-06-15,18727.3,18757.4,18633.7,18653.6,0
2023-06-16,18695.3,18835.9,18683.3,18798.6,0
2023-06-19,18847.8,18855.8,18698.2,18732.8,0
2023-06-20,18736.3,18816.4,18651.8,18794.6,0
2023-06-21,18829.7,18858.2,18774.7,18827.8,0
2023-06-22,18830.3,18850.4,18710.3,18722.7,0
2023-06-23,18698.9,18710.1,18580.9,18595.8,0
2023-06-26,18600.7,18654.9,18578.1,18632.8,0
2023-06-27,18690.9,18761.5,18662.4,18751.3,0
2023-06-28,18840.8,18926.1,18795.8,18901.2,0
2023-06-30,18999.9,19110.5,18953.2,19099.6,0
2023-07-03,19159.9,19243.1,19148.6,19223.8,0
2023-07-04,19305.6,19318.7,19196.8,19270.6,0
2023-07-05,19295.3,19317.6,19239.8,19297.9,0
2023-07-06,19293.2,19410.1,19279.7,19397.1,0
2023-07-07,19333.6,19426.8,19205.2,19233.6,0
2023-07-10,19299.0,19316.9,19213.5,19239.8,0
2023-07-11,19307.3,19403.3,19288.2,19333.6,0
2023-07-12,19389.4,19398.1,19274.6,19293.7,0
2023-07-13,19400.3,19466.4,19275.4,19304.8,0
2023-07-14,19386.3,19482.7,19321.7,19454.0,0
2023-07-17,19500.3,19602.8,19457.8,19584.8,0
2023-07-18,19657.9,19681.7,19548.9,19605.8,0
2023-07-19,19658.7,19706.8,19596.6,19690.7,0
2023-07-20,19694.2,19822.9,19622.6,19811.9,0
2023-07-21,19655.2,19732.2,19562.4,19602.6,0
2023-07-24,19610.3,19642.8,19526.7,19540.4,0
2023-07-25,19593.8,19593.8,19491.1,19566.9,0
2023-07-26,19623.8,19706.3,19600.9,19662.0,0
2023-07-27,19731.6,19752.4,19510.3,19566.7,0
2023-07-28,19576.7,19606.4,19498.6,19580.7,0
2023-07-31,19598.9,19697.4,19545.0,19679.3,0
2023-08-01,19712.8,19722.1,19630.7,19659.8,0
2023-08-02,19590.6,19610.0,19339.8,19447.1,0
2023-08-03,19388.6,19453.9,19222.4,19310.9,0
2023-08-04,19394.8,19472.5,19378.4,19448.8,0
2023-08-07,19509.9,19546.2,19451.2,19521.8,0
2023-08-08,19554.6,19560.6,19450.1,19497.4,0
2023-08-09,19510.6,19565.7,19403.1,19554.8,0
2023-08-10,19535.6,19548.9,19423.5,19463.1,0
2023-08-11,19482.3,19484.4,19343.2,19359.0,0
2023-08-14,19313.4,19363.6,19153.7,19330.8,0
2023-08-16,19268.1,19375.1,19212.8,19358.1,0
2023-08-17,19350.8,19361.6,19236.3,19264.6,0
2023-08-18,19208.2,19273.2,19157.4,19209.3,0
2023-08-21,19224.1,19333.2,19205.2,19303.4,0
2023-08-22,19333.1,19364.2,19305.5,19325.4,0
2023-08-23,19371.3,19397.0,19302.7,19362.6,0
2023-08-24,19458.3,19504.2,19306.7,19323.3,0
2023-08-25,19242.6,19278.5,19162.7,19193.9,0
2023-08-28,19235.9,19299.1,19183.3,19243.7,0
2023-08-29,19311.7,19313.2,19259.4,19291.2,0
2023-08-30,19383.7,19400.7,19295.3,19307.5,0
2023-08-31,19331.3,19338.6,19178.0,19204.8,0
2023-09-01,19212.9,19403.8,19210.2,19382.9,0
2023-09-04,19473.4,19499.8,19382.9,19485.5,0
2023-09-05,19525.2,19542.8,19482.2,19531.2,0
2023-09-06,19542.0,19599.9,19464.1,19578.2,0
2023-09-07,19572.1,19703.0,19533.2,19690.5,0
2023-09-08,19741.3,19834.9,19690.5,19789.3,0
2023-09-11,19864.9,19981.0,19841.8,19970.8,0
2023-09-12,20082.1,20082.4,19835.1,19905.2,0
2023-09-13,19900.8,20000.5,19844.8,19977.8,0
2023-09-14,20040.6,20083.7,19961.4,20024.8,0
