time,open,high,low,close,volume
2023-06-02,12823.5,12925.3,12776.3,12900.6,0
2023-06-05,12958.5,12985.4,12888.8,12934.5,0
2023-06-06,12945.6,13028.4,12891.7,13012.9,0
2023-06-07,13047.2,13085.7,13019.0,13045.7,0
2023-06-08,13068.3,13087.6,12888.6,12911.3,0
2023-06-09,12917.8,12949.5,12849.8,12861.0,0
2023-06-12,12850.5,12900.6,12796.0,12856.0,0
2023-06-13,12898.2,13021.6,12879.8,12993.8,0
2023-06-14,13031.8,13036.5,12942.0,12976.8,0
2023-06-15,13004.3,13191.8,12999.7,13160.6,0
2023-06-16,13219.9,13278.5,13203.4,13242.0,0
2023-06-19,13272.9,13347.5,13254.8,13264.7,0
2023-06-20,13302.5,13316.4,13206.0,13238.8,0
2023-06-21,13252.8,13307.8,13178.2,13247.7,0
2023-06-22,13224.2,13258.9,13151.3,13166.8,0
2023-06-23,13168.9,13230.3,13077.5,13186.3,0
2023-06-26,13193.7,13406.0,13176.2,13388.6,0
2023-06-27,13421.7,13449.7,13359.6,13426.9,0
2023-06-28,13409.2,13651.7,13407.2,13622.8,0
2023-06-30,13640.8,13805.0,13634.7,13767.5,0
2023-07-03,13796.5,13811.7,13597.4,13614.0,0
2023-07-04,13683.2,13714.0,13578.3,13675.5,0
2023-07-05,13726.2,13788.7,13682.8,13772.0,0
2023-07-06,13769.4,13904.7,13759.8,13871.6,0
2023-07-07,13800.4,13917.5,13730.3,13769.0,0
2023-07-10,13811.2,13821.0,13705.3,13751.8,0
2023-07-11,13795.5,13915.5,13780.5,13895.4,0
2023-07-12,13918.2,13970.3,13873.8,13936.7,0
2023-07-13,13979.4,13980.0,13841.5,13876.5,0
2023-07-14,13931.8,13961.2,13852.9,13945.7,0
2023-07-17,13979.4,14076.9,13974.0,14053.7,0
2023-07-18,14063.6,14076.5,13926.8,14017.2,0
2023-07-19,14026.3,14150.8,14000.6,14092.6,0
2023-07-20,14137.8,14329.7,14111.4,14299.0,0
2023-07-21,14295.6,14363.9,14229.8,14274.0,0
2023-07-24,14261.2,14405.2,14236.2,14332.0,0
2023-07-25,14406.8,14425.3,14346.0,14383.2,0
2023-07-26,14423.3,14505.5,14378.5,14478.3,0
2023-07-27,14658.7,15105.7,14601.0,14920.0,0
2023-07-28,14909.0,15046.7,14883.5,14962.5,0
2023-07-31,14935.6,15017.3,14918.2,14992.2,0
2023-08-01,15016.8,15111.0,14961.8,15001.3,0
2023-08-02,14997.9,15012.2,14831.9,14943.4,0
2023-08-03,14925.8,15253.2,14922.3,15099.2,0
2023-08-04,15098.5,15302.2,15079.2,15241.0,0
2023-08-07,15276.0,15498.1,15214.8,15479.2,0
2023-08-08,15555.3,15640.2,15478.3,15578.5,0
