time,open,high,low,close,volume
2023-06-02,14046.2,14065.3,13995.8,14025.8,0
2023-06-05,14074.0,14090.0,14009.5,14016.8,0
2023-06-06,14019.0,14048.0,13957.9,14027.6,0
2023-06-07,14076.7,14186.2,14066.2,14174.8,0
2023-06-08,14194.3,14208.7,14097.4,14108.5,0
2023-06-09,14120.0,14159.5,14020.3,14028.1,0
2023-06-12,14064.3,14119.0,14027.3,14099.8,0
2023-06-13,14134.8,14217.4,14128.0,14196.7,0
2023-06-14,14211.8,14248.0,14181.2,14236.5,0
2023-06-15,14255.5,14298.5,14213.3,14234.8,0
2023-06-16,14247.2,14331.2,14226.7,14312.0,0
2023-06-19,14333.8,14360.0,14246.8,14258.2,0
2023-06-20,14258.0,14359.7,14228.0,14343.5,0
2023-06-21,14369.1,14419.0,14357.3,14375.4,0
2023-06-22,14369.9,14377.1,14253.5,14261.4,0
2023-06-23,14260.8,14268.8,14186.7,14213.5,0
2023-06-26,14214.3,14282.7,14208.7,14260.2,0
2023-06-27,14289.8,14333.6,14273.3,14322.2,0
2023-06-28,14352.3,14417.2,14317.8,14389.3,0
2023-06-30,14434.9,14538.9,14423.0,14531.2,0
2023-07-03,14564.5,14576.2,14519.3,14547.6,0
2023-07-04,14614.4,14620.3,14536.7,14604.8,0
2023-07-05,14628.8,14763.2,14601.2,14747.0,0
2023-07-06,14773.5,14845.7,14742.8,14836.4,0
2023-07-07,14807.8,14854.4,14649.9,14671.7,0
2023-07-10,14711.3,14714.8,14602.8,14627.4,0
2023-07-11,14674.0,14777.2,14646.0,14737.0,0
2023-07-12,14763.8,14767.7,14679.8,14709.9,0
2023-07-13,14766.3,14812.2,14653.0,14677.5,0
2023-07-14,14729.0,14833.5,14689.8,14812.8,0
2023-07-17,14844.4,14908.5,14832.2,14867.6,0
2023-07-18,14901.8,14922.2,14840.2,14891.8,0
2023-07-19,14925.8,14972.6,14882.7,14945.0,0
2023-07-20,14957.0,15041.5,14899.2,15035.0,0
2023-07-21,14921.0,15007.3,14886.3,14913.0,0
2023-07-24,14934.5,14974.1,14862.6,14905.8,0
2023-07-25,14956.7,14956.7,14837.2,14872.1,0
2023-07-26,14921.2,14959.1,14904.2,14948.9,0
2023-07-27,15023.6,15085.4,14966.2,15001.3,0
2023-07-28,15009.8,15102.8,14981.3,15092.5,0
2023-07-31,15093.7,15149.0,15039.5,15131.7,0
2023-08-01,15148.6,15179.8,15093.2,15113.2,0
2023-08-02,15092.0,15103.2,14930.7,15009.3,0
2023-08-03,14983.3,15049.8,14882.7,14927.8,0
2023-08-04,14969.7,15075.2,14969.5,15017.5,0
2023-08-07,15035.7,15062.5,14998.5,15055.7,0
2023-08-08,15089.5,15106.2,15019.0,15074.6,0
2023-08-09,15096.5,15135.0,15028.5,15125.0,0
2023-08-10,15116.0,15119.3,14978.7,15008.1,0
2023-08-11,15039.1,15044.4,14910.8,14925.3,0
2023-08-14,14917.8,14947.8,14800.0,14926.2,0
2023-08-16,14901.0,15000.8,14867.8,14989.8,0
2023-08-17,14989.2,14994.9,14881.5,14917.0,0
2023-08-18,14887.3,14897.3,14819.8,14848.6,0
2023-08-21,14850.4,14926.5,14828.2,14911.4,0
2023-08-22,14938.7,14952.8,14901.3,14924.2,0
2023-08-23,14980.4,14982.9,14907.4,14933.8,0
2023-08-24,15006.3,15032.4,14923.7,14934.0,0
2023-08-25,14895.5,14904.0,14796.3,14817.2,0
2023-08-28,14848.5,14868.0,14794.8,14842.0,0
2023-08-29,14888.3,14907.1,14867.0,14899.0,0
2023-08-30,14956.8,14961.2,14884.0,14892.8,0
2023-08-31,14928.0,14934.0,14761.6,14793.6,0
2023-09-01,14813.0,14871.4,14785.3,14859.1,0
2023-09-04,14913.0,14980.7,14850.5,14962.5,0
2023-09-05,15003.2,15032.5,14975.5,15013.5,0
2023-09-06,15037.5,15090.7,14994.9,15074.8,0
2023-09-07,15077.2,15139.0,15042.7,15128.5,0
2023-09-08,15168.9,15208.9,15124.2,15179.5,0
2023-09-11,15236.7,15300.7,15222.5,15291.3,0
2023-09-12,15371.1,15374.2,15182.7,15257.8,0
2023-09-13,15266.0,15295.8,15226.4,15281.5,0
2023-09-14,15324.9,15368.9,15241.0,15298.7,0
2023-09-15,15324.9,15376.5,15311.2,15357.8,0
2023-09-18,15369.4,15415.7,15331.9,15405.9,0
2023-09-20,15344.2,15407.7,15286.6,15306.4,0
2023-09-21,15266.9,15288.2,15176.8,15213.2,0
2023-09-22,15192.5,15219.7,15111.3,15158.1,0
2023-09-25,15159.7,15192.8,15051.9,15073.3,0
2023-09-26,15087.2,15109.0,15061.0,15093.1,0
2023-09-27,15105.5,15146.2,15033.4,15135.3,0
2023-09-28,15154.8,15163.3,14874.2,14907.5,0
2023-09-29,14965.0,15092.0,14933.6,15035.0,0
2023-10-03,15049.9,15049.9,14925.6,14937.6,0
