time,open,high,low,close,volume
2023-06-02,2356.09,2356.09,2356.09,2356.09,0
2023-06-05,2368.39,2368.39,2368.39,2368.39,0
2023-06-06,2376.63,2376.63,2376.63,2376.63,0
2023-06-07,2399.7,2399.7,2399.7,2399.7,0
2023-06-08,2381.02,2381.02,2381.02,2381.02,0
2023-06-09,2380.07,2380.07,2380.07,2380.07,0
2023-06-12,2398.0,2398.0,2398.0,2398.0,0
2023-06-13,2428.52,2428.52,2428.52,2428.52,0
2023-06-14,2425.27,2425.27,2425.27,2425.27,0
2023-06-15,2420.77,2420.77,2420.77,2420.77,0
2023-06-16,2445.6,2445.6,2445.6,2445.6,0
2023-06-19,2447.27,2447.27,2447.27,2447.27,0
2023-06-20,2457.06,2457.06,2457.06,2457.06,0
2023-06-21,2466.32,2466.32,2466.32,2466.32,0
2023-06-22,2434.26,2434.26,2434.26,2434.26,0
2023-06-23,2402.39,2402.39,2402.39,2402.39,0
2023-06-26,2417.46,2417.46,2417.46,2417.46,0
2023-06-27,2444.16,2444.16,2444.16,2444.16,0
2023-06-28,2463.92,2463.92,2463.92,2463.92,0
2023-06-30,2488.06,2488.06,2488.06,2488.06,0
2023-07-03,2535.23,2535.23,2535.23,2535.23,0
2023-07-04,2551.6,2551.6,2551.6,2551.6,0
2023-07-05,2569.31,2569.31,2569.31,2569.31,0
2023-07-06,2582.01,2582.01,2582.01,2582.01,0
2023-07-07,2570.69,2570.69,2570.69,2570.69,0
2023-07-10,2567.72,2567.72,2567.72,2567.72,0
2023-07-11,2583.28,2583.28,2583.28,2583.28,0
2023-07-12,2588.18,2588.18,2588.18,2588.18,0
2023-07-13,2566.14,2566.14,2566.14,2566.14,0
2023-07-14,2601.18,2601.18,2601.18,2601.18,0
2023-07-17,2618.74,2618.74,2618.74,2618.74,0
2023-07-18,2595.14,2595.14,2595.14,2595.14,0
2023-07-19,2609.51,2609.51,2609.51,2609.51,0
2023-07-20,2618.61,2618.61,2618.61,2618.61,0
2023-07-21,2616.09,2616.09,2616.09,2616.09,0
2023-07-24,2618.45,2618.45,2618.45,2618.45,0
2023-07-25,2642.8,2642.8,2642.8,2642.8,0
2023-07-26,2664.74,2664.74,2664.74,2664.74,0
2023-07-27,2660.43,2660.43,2660.43,2660.43,0
2023-07-28,2685.24,2685.24,2685.24,2685.24,0
2023-07-31,2706.58,2706.58,2706.58,2706.58,0
2023-08-01,2706.01,2706.01,2706.01,2706.01,0
2023-08-02,2657.22,2657.22,2657.22,2657.22,0
2023-08-03,2662.16,2662.16,2662.16,2662.16,0
2023-08-04,2684.49,2684.49,2684.49,2684.49,0
2023-08-07,2696.52,2696.52,2696.52,2696.52,0
2023-08-08,2700.29,2700.29,2700.29,2700.29,0
2023-08-09,2723.66,2723.66,2723.66,2723.66,0
2023-08-10,2730.61,2730.61,2730.61,2730.61,0
2023-08-11,2717.57,2717.57,2717.57,2717.57,0
2023-08-14,2683.69,2683.69,2683.69,2683.69,0
2023-08-16,2681.88,2681.88,2681.88,2681.88,0
2023-08-17,2686.39,2686.39,2686.39,2686.39,0
2023-08-18,2681.72,2681.72,2681.72,2681.72,0
2023-08-21,2709.54,2709.54,2709.54,2709.54,0
2023-08-22,2733.63,2733.63,2733.63,2733.63,0
2023-08-23,2741.55,2741.55,2741.55,2741.55,0
2023-08-24,2739.45,2739.45,2739.45,2739.45,0
2023-08-25,2717.96,2717.96,2717.96,2717.96,0
2023-08-28,2750.95,2750.95,2750.95,2750.95,0
2023-08-29,2770.46,2770.46,2770.46,2770.46,0
2023-08-30,2797.04,2797.04,2797.04,2797.04,0
2023-08-31,2787.75,2787.75,2787.75,2787.75,0
2023-09-01,2828.32,2828.32,2828.32,2828.32,0
2023-09-04,2863.01,2863.01,2863.01,2863.01,0
2023-09-05,2868.94,2868.94,2868.94,2868.94,0
2023-09-06,2858.08,2858.08,2858.08,2858.08,0
2023-09-07,2873.03,2873.03,2873.03,2873.03,0
2023-09-08,2888.26,2888.26,2888.26,2888.26,0
2023-09-11,2933.57,2933.57,2933.57,2933.57,0
2023-09-12,2826.77,2826.77,2826.77,2826.77,0
2023-09-13,2863.93,2863.93,2863.93,2863.93,0
2023-09-14,2900.65,2900.65,2900.65,2900.65,0
2023-09-15,2908.13,2908.13,2908.13,2908.13,0
2023-09-18,2904.94,2904.94,2904.94,2904.94,0
2023-09-20,2886.29,2886.29,2886.29,2886.29,0
2023-09-21,2853.42,2853.42,2853.42,2853.42,0
2023-09-22,2865.02,2865.02,2865.02,2865.02,0
2023-09-25,2878.88,2878.88,2878.88,2878.88,0
2023-09-26,2881.84,2881.84,2881.84,2881.84,0
2023-09-27,2905.18,2905.18,2905.18,2905.18,0
2023-09-28,2868.71,2868.71,2868.71,2868.71,0
2023-09-29,2913.22,2913.22,2913.22,2913.22,0
2023-10-03,2936.22,2936.22,2936.22,2936.22,0
2023-10-04,2886.28,2886.28,2886.28,2886.28,0
2023-10-05,2892.18,2892.18,2892.18,2892.18,0
2023-10-06,2919.34,2919.34,2919.34,2919.34,0
2023-10-09,2859.14,2859.14,2859.14,2859.14,0
2023-10-10,2908.96,2908.96,2908.96,2908.96,0
2023-10-11,2918.84,2918.84,2918.84,2918.84,0
2023-10-12,2919.95,2919.95,2919.95,2919.95,0
2023-10-13,2905.98,2905.98,2905.98,2905.98,0
2023-10-16,2918.49,2918.49,2918.49,2918.49,0
2023-10-17,2930.83,2930.83,2930.83,2930.83,0
2023-10-18,2906.65,2906.65,2906.65,2906.65,0
2023-10-19,2906.72,2906.72,2906.72,2906.72,0
2023-10-20,2877.7,2877.7,2877.7,2877.7,0
2023-10-23,2776.2,2776.2,2776.2,2776.2,0
2023-10-25,2762.66,2762.66,2762.66,2762.66,0
2023-10-26,2738.69,2738.69,2738.69,2738.69,0
2023-10-27,2802.93,2802.93,2802.93,2802.93,0
2023-10-30,2797.52,2797.52,2797.52,2797.52,0
2023-10-31,2796.45,2796.45,2796.45,2796.45,0
2023-11-01,2781.84,2781.84,2781.84,2781.84,0
2023-11-02,2816.82,2816.82,2816.82,2816.82,0
2023-11-03,2854.15,2854.15,2854.15,2854.15,0
2023-11-06,2872.97,2872.97,2872.97,2872.97,0
2023-11-07,2868.95,2868.95,2868.95,2868.95,0
2023-11-08,2888.22,2888.22,2888.22,2888.22,0
2023-11-09,2880.95,2880.95,2880.95,2880.95,0
2023-11-10,2887.22,2887.22,2887.22,2887.22,0
2023-11-12,2906.25,2906.25,2906.25,2906.25,0
2023-11-13,2926.57,2926.57,2926.57,2926.57,0
2023-11-15,2971.08,2971.08,2971.08,2971.08,0
2023-11-16,2980.59,2980.59,2980.59,2980.59,0
2023-11-17,2947.56,2947.56,2947.56,2947.56,0
2023-11-20,2934.67,2934.67,2934.67,2934.67,0
2023-11-21,2941.01,2941.01,2941.01,2941.01,0
2023-11-22,2912.74,2912.74,2912.74,2912.74,0
2023-11-23,2921.21,2921.21,2921.21,2921.21,0
2023-11-24,2923.79,2923.79,2923.79,2923.79,0
2023-11-28,2986.79,2986.79,2986.79,2986.79,0
2023-11-29,3022.64,3022.64,3022.64,3022.64,0
2023-11-30,3029.13,3029.13,3029.13,3029.13,0
2023-12-01,3048.27,3048.27,3048.27,3048.27,0
2023-12-04,3119.83,3119.83,3119.83,3119.83,0
2023-12-05,3196.32,3196.32,3196.32,3196.32,0
2023-12-06,3249.34,3249.34,3249.34,3249.34,0
2023-12-07,3277.15,3277.15,3277.15,3277.15,0
2023-12-08,3256.07,3256.07,3256.07,3256.07,0
2023-12-11,3290.92,3290.92,3290.92,3290.92,0
2023-12-12,3275.2,3275.2,3275.2,3275.2,0
2023-12-13,3286.87,3286.87,3286.87,3286.87,0
2023-12-14,3345.86,3345.86,3345.86,3345.86,0
2023-12-15,3389.77,3389.77,3389.77,3389.77,0
2023-12-18,3393.02,3393.02,3393.02,3393.02,0
2023-12-19,3381.76,3381.76,3381.76,3381.76,0
2023-12-20,3229.31,3229.31,3229.31,3229.31,0
2023-12-21,3289.4,3289.4,3289.4,3289.4,0
2023-12-22,3316.58,3316.58,3316.58,3316.58,0
2023-12-26,3317.03,3317.03,3317.03,3317.03,0
2023-12-27,3349.23,3349.23,3349.23,3349.23,0
2023-12-28,3377.11,3377.11,3377.11,3377.11,0
2023-12-29,3401.85,3401.85,3401.85,3401.85,0
2024-01-01,3429.99,3429.99,3429.99,3429.99,0
2024-01-02,3427.57,3427.57,3427.57,3427.57,0
2024-01-03,3447.77,3447.77,3447.77,3447.77,0
2024-01-04,3511.9,3511.9,3511.9,3511.9,0
2024-01-05,3511.11,3511.11,3511.11,3511.11,0
2024-01-08,3471.12,3471.12,3471.12,3471.12,0
2024-01-09,3483.77,3483.77,3483.77,3483.77,0
2024-01-10,3493.94,3493.94,3493.94,3493.94,0
2024-01-11,3533.68,3533.68,3533.68,3533.68,0
2024-01-12,3565.9,3565.9,3565.9,3565.9,0
2024-01-15,3571.43,3571.43,3571.43,3571.43,0
2024-01-16,3553.9,3553.9,3553.9,3553.9,0
2024-01-17,3486.12,3486.12,3486.12,3486.12,0
2024-01-18,3482.15,3482.15,3482.15,3482.15,0
2024-01-19,3515.09,3515.09,3515.09,3515.09,0
2024-01-20,3549.44,3549.44,3549.44,3549.44,0
2024-01-23,3390.87,3390.87,3390.87,3390.87,0
2024-01-24,3450.29,3450.29,3450.29,3450.29,0
2024-01-25,3490.27,3490.27,3490.27,3490.27,0
2024-01-29,3556.55,3556.55,3556.55,3556.55,0
2024-01-30,3569.93,3569.93,3569.93,3569.93,0
2024-01-31,3628.29,3628.29,3628.29,3628.29,0
2024-02-01,3637.28,3637.28,3637.28,3637.28,0
2024-02-02,3676.0,3676.0,3676.0,3676.0,0
2024-02-05,3658.76,3658.76,3658.76,3658.76,0
2024-02-06,3683.94,3683.94,3683.94,3683.94,0
2024-02-07,3721.68,3721.68,3721.68,3721.68,0
2024-02-08,3715.98,3715.98,3715.98,3715.98,0
2024-02-09,3700.95,3700.95,3700.95,3700.95,0
2024-02-12,3581.13,3581.13,3581.13,3581.13,0
2024-02-13,3594.05,3594.05,3594.05,3594.05,0
2024-02-14,3650.51,3650.51,3650.51,3650.51,0
2024-02-15,3688.95,3688.95,3688.95,3688.95,0
2024-02-16,3713.86,3713.86,3713.86,3713.86,0
2024-02-19,3707.63,3707.63,3707.63,3707.63,0
2024-02-20,3709.71,3709.71,3709.71,3709.71,0
2024-02-21,3680.14,3680.14,3680.14,3680.14,0
2024-02-22,3713.67,3713.67,3713.67,3713.67,0
2024-02-23,3727.07,3727.07,3727.07,3727.07,0
2024-02-26,3726.98,3726.98,3726.98,3726.98,0
2024-02-27,3706.88,3706.88,3706.88,3706.88,0
2024-02-28,3609.98,3609.98,3609.98,3609.98,0
2024-02-29,3653.96,3653.96,3653.96,3653.96,0
2024-03-01,3719.7,3719.7,3719.7,3719.7,0
2024-03-02,3746.4,3746.4,3746.4,3746.4,0
2024-03-04,3770.31,3770.31,3770.31,3770.31,0
2024-03-05,3765.99,3765.99,3765.99,3765.99,0
2024-03-06,3713.85,3713.85,3713.85,3713.85,0
2024-03-07,3737.56,3737.56,3737.56,3737.56,0
2024-03-11,3686.44,3686.44,3686.44,3686.44,0
2024-03-12,3619.5,3619.5,3619.5,3619.5,0
2024-03-13,3419.88,3419.88,3419.88,3419.88,0
2024-03-14,3498.11,3498.11,3498.11,3498.11,0
2024-03-15,3505.67,3505.67,3505.67,3505.67,0
2024-03-18,3506.18,3506.18,3506.18,3506.18,0
2024-03-19,3457.3,3457.3,3457.3,3457.3,0
2024-03-20,3460.98,3460.98,3460.98,3460.98,0
2024-03-21,3551.63,3551.63,3551.63,3551.63,0
2024-03-22,3579.07,3579.07,3579.07,3579.07,0
2024-03-26,3598.42,3598.42,3598.42,3598.42,0
2024-03-27,3605.45,3605.45,3605.45,3605.45,0
2024-03-28,3642.36,3642.36,3642.36,3642.36,0
2024-04-01,3764.72,3764.72,3764.72,3764.72,0
2024-04-02,3828.91,3828.91,3828.91,3828.91,0
2024-04-03,3860.26,3860.26,3860.26,3860.26,0
2024-04-04,3863.91,3863.91,3863.91,3863.91,0
2024-04-05,3881.94,3881.94,3881.94,3881.94,0
2024-04-08,3883.12,3883.12,3883.12,3883.12,0
2024-04-09,3888.99,3888.99,3888.99,3888.99,0
2024-04-10,3921.46,3921.46,3921.46,3921.46,0
2024-04-12,3897.68,3897.68,3897.68,3897.68,0
2024-04-15,3830.04,3830.04,3830.04,3830.04,0
2024-04-16,3818.06,3818.06,3818.06,3818.06,0
2024-04-18,3802.25,3802.25,3802.25,3802.25,0
2024-04-19,3796.54,3796.54,3796.54,3796.54,0
2024-04-22,3849.4,3849.4,3849.4,3849.4,0
2024-04-23,3888.83,3888.83,3888.83,3888.83,0
2024-04-24,3906.32,3906.32,3906.32,3906.32,0
2024-04-25,3956.91,3956.91,3956.91,3956.91,0
2024-04-26,3976.95,3976.95,3976.95,3976.95,0
2024-04-29,4002.88,4002.88,4002.88,4002.88,0
2024-04-30,4008.88,4008.88,4008.88,4008.88,0
2024-05-02,4040.96,4040.96,4040.96,4040.96,0
2024-05-03,4018.39,4018.39,4018.39,4018.39,0
2024-05-06,3934.93,3934.93,3934.93,3934.93,0
2024-05-07,3832.56,3832.56,3832.56,3832.56,0
2024-05-08,3851.78,3851.78,3851.78,3851.78,0
2024-05-09,3749.35,3749.35,3749.35,3749.35,0
2024-05-10,3789.38,3789.38,3789.38,3789.38,0
2024-05-13,3788.25,3788.25,3788.25,3788.25,0
2024-05-14,3874.19,3874.19,3874.19,3874.19,0
2024-05-15,3896.18,3896.18,3896.18,3896.18,0
2024-05-16,3903.04,3903.04,3903.04,3903.04,0
2024-05-17,3939.93,3939.93,3939.93,3939.93,0
2024-05-18,3966.12,3966.12,3966.12,3966.12,0
2024-05-21,4026.11,4026.11,4026.11,4026.11,0
2024-05-22,4026.77,4026.77,4026.77,4026.77,0
2024-05-23,4066.52,4066.52,4066.52,4066.52,0
2024-05-24,4068.87,4068.87,4068.87,4068.87,0
2024-05-27,4078.2,4078.2,4078.2,4078.2,0
2024-05-28,4035.36,4035.36,4035.36,4035.36,0
2024-05-29,4034.55,4034.55,4034.55,4034.55,0
2024-05-30,3961.78,3961.78,3961.78,3961.78,0
2024-05-31,4016.03,4016.03,4016.03,4016.03,0
2024-06-03,4225.7,4225.7,4225.7,4225.7,0
2024-06-04,3665.77,3665.77,3665.77,3665.77,0
2024-06-05,3870.58,3870.58,3870.58,3870.58,0
2024-06-06,3972.78,3972.78,3972.78,3972.78,0
2024-06-07,4044.19,4044.19,4044.19,4044.19,0
2024-06-10,4057.09,4057.09,4057.09,4057.09,0
2024-06-11,4082.58,4082.58,4082.58,4082.58,0
2024-06-12,4135.53,4135.53,4135.53,4135.53,0
2024-06-13,4150.32,4150.32,4150.32,4150.32,0
2024-06-14,4189.42,4189.42,4189.42,4189.42,0
2024-06-18,4212.38,4212.38,4212.38,4212.38,0
2024-06-19,4176.7,4176.7,4176.7,4176.7,0
2024-06-20,4213.78,4213.78,4213.78,4213.78,0
2024-06-21,4212.12,4212.12,4212.12,4212.12,0
2024-06-24,4194.09,4194.09,4194.09,4194.09,0
2024-06-25,4170.44,4170.44,4170.44,4170.44,0
2024-06-26,4171.59,4171.59,4171.59,4171.59,0
2024-06-27,4171.35,4171.35,4171.35,4171.35,0
2024-06-28,4184.62,4184.62,4184.62,4184.62,0
2024-07-01,4216.0,4216.0,4216.0,4216.0,0
2024-07-02,4181.52,4181.52,4181.52,4181.52,0
2024-07-03,4263.36,4263.36,4263.36,4263.36,0
2024-07-04,4286.38,4286.38,4286.38,4286.38,0
2024-07-05,4317.39,4317.39,4317.39,4317.39,0
2024-07-08,4321.35,4321.35,4321.35,4321.35,0
2024-07-09,4324.09,4324.09,4324.09,4324.09,0
2024-07-10,4285.6,4285.6,4285.6,4285.6,0
2024-07-11,4313.7,4313.7,4313.7,4313.7,0
2024-07-12,4301.67,4301.67,4301.67,4301.67,0
2024-07-15,4339.41,4339.41,4339.41,4339.41,0
2024-07-16,4329.86,4329.86,4329.86,4329.86,0
2024-07-18,4272.31,4272.31,4272.31,4272.31,0
2024-07-19,4155.65,4155.65,4155.65,4155.65,0
2024-07-22,4210.76,4210.76,4210.76,4210.76,0
2024-07-23,4146.33,4146.33,4146.33,4146.33,0
2024-07-24,4174.14,4174.14,4174.14,4174.14,0
2024-07-25,4136.07,4136.07,4136.07,4136.07,0
2024-07-26,4239.09,4239.09,4239.09,4239.09,0
2024-07-29,4312.62,4312.62,4312.62,4312.62,0
2024-07-30,4331.69,4331.69,4331.69,4331.69,0
2024-07-31,4350.42,4350.42,4350.42,4350.42,0
2024-08-01,4296.7,4296.7,4296.7,4296.7,0
2024-08-02,4248.61,4248.61,4248.61,4248.61,0
2024-08-05,4040.83,4040.83,4040.83,4040.83,0
2024-08-06,3999.85,3999.85,3999.85,3999.85,0
2024-08-07,4116.01,4116.01,4116.01,4116.01,0
2024-08-08,4066.47,4066.47,4066.47,4066.47,0
2024-08-09,4105.19,4105.19,4105.19,4105.19,0
2024-08-12,4115.69,4115.69,4115.69,4115.69,0
2024-08-13,4033.14,4033.14,4033.14,4033.14,0
2024-08-14,3981.69,3981.69,3981.69,3981.69,0
2024-08-16,4060.58,4060.58,4060.58,4060.58,0
2024-08-19,4105.46,4105.46,4105.46,4105.46,0
2024-08-20,4144.16,4144.16,4144.16,4144.16,0
2024-08-21,4165.22,4165.22,4165.22,4165.22,0
2024-08-22,4178.23,4178.23,4178.23,4178.23,0
2024-08-23,4153.03,4153.03,4153.03,4153.03,0
2024-08-26,4161.38,4161.38,4161.38,4161.38,0
2024-08-27,4191.85,4191.85,4191.85,4191.85,0
2024-08-28,4187.15,4187.15,4187.15,4187.15,0
2024-08-29,4176.18,4176.18,4176.18,4176.18,0
2024-08-30,4163.88,4163.88,4163.88,4163.88,0
2024-09-02,4163.93,4163.93,4163.93,4163.93,0
2024-09-03,4163.04,4163.04,4163.04,4163.04,0
2024-09-04,4112.75,4112.75,4112.75,4112.75,0
2024-09-05,4129.86,4129.86,4129.86,4129.86,0
2024-09-06,4039.37,4039.37,4039.37,4039.37,0
2024-09-09,4014.82,4014.82,4014.82,4014.82,0
2024-09-10,4054.89,4054.89,4054.89,4054.89,0
2024-09-11,3987.94,3987.94,3987.94,3987.94,0
2024-09-12,4064.66,4064.66,4064.66,4064.66,0
2024-09-13,4099.83,4099.83,4099.83,4099.83,0
2024-09-16,4099.39,4099.39,4099.39,4099.39,0
2024-09-17,4073.88,4073.88,4073.88,4073.88,0
2024-09-18,4056.16,4056.16,4056.16,4056.16,0
2024-09-19,3996.84,3996.84,3996.84,3996.84,0
2024-09-20,4056.59,4056.59,4056.59,4056.59,0
2024-09-23,4110.53,4110.53,4110.53,4110.53,0
2024-09-24,4127.69,4127.69,4127.69,4127.69,0
2024-09-25,4115.3,4115.3,4115.3,4115.3,0
2024-09-26,4135.99,4135.99,4135.99,4135.99,0
2024-09-27,4163.6,4163.6,4163.6,4163.6,0
2024-09-30,4145.47,4145.47,4145.47,4145.47,0
2024-10-01,4151.41,4151.41,4151.41,4151.41,0
2024-10-03,4045.66,4045.66,4045.66,4045.66,0
2024-10-04,4009.04,4009.04,4009.04,4009.04,0
2024-10-07,3867.95,3867.95,3867.95,3867.95,0
2024-10-08,3949.44,3949.44,3949.44,3949.44,0
2024-10-09,3952.52,3952.52,3952.52,3952.52,0
2024-10-10,3957.5,3957.5,3957.5,3957.5,0
2024-10-11,3971.97,3971.97,3971.97,3971.97,0
2024-10-14,3973.04,3973.04,3973.04,3973.04,0
2024-10-15,3966.6,3966.6,3966.6,3966.6,0
2024-10-16,3966.25,3966.25,3966.25,3966.25,0
2024-10-17,3891.53,3891.53,3891.53,3891.53,0
2024-10-18,3912.09,3912.09,3912.09,3912.09,0
2024-10-21,3820.75,3820.75,3820.75,3820.75,0
2024-10-22,3669.35,3669.35,3669.35,3669.35,0
2024-10-23,3677.38,3677.38,3677.38,3677.38,0
2024-10-24,3693.98,3693.98,3693.98,3693.98,0
2024-10-25,3573.72,3573.72,3573.72,3573.72,0
2024-10-28,3670.24,3670.24,3670.24,3670.24,0
2024-10-29,3725.31,3725.31,3725.31,3725.31,0
2024-10-30,3748.07,3748.07,3748.07,3748.07,0
2024-10-31,3737.52,3737.52,3737.52,3737.52,0
2024-11-01,3783.77,3783.77,3783.77,3783.77,0
2024-11-04,3708.9,3708.9,3708.9,3708.9,0
2024-11-05,3765.74,3765.74,3765.74,3765.74,0
