time,open,high,low,close,volume
2023-06-02,8015.1,8060.65,8004.15,8055.6,0
2023-06-05,8076.05,8088.3,8058.25,8062.75,0
2023-06-06,8077.6,8089.6,8050.2,8077.45,0
2023-06-07,8100.7,8166.8,8088.65,8160.7,0
2023-06-08,8175.1,8184.4,8084.85,8092.5,0
2023-06-09,8094.55,8126.15,8033.6,8039.6,0
2023-06-12,8060.85,8074.0,8028.4,8057.4,0
2023-06-13,8070.8,8148.35,8067.3,8137.0,0
2023-06-14,8146.95,8168.85,8123.85,8162.55,0
2023-06-15,8180.2,8233.6,8169.45,8196.8,0
2023-06-16,8204.35,8265.45,8198.95,8256.7,0
2023-06-19,8272.05,8282.9,8194.5,8203.8,0
2023-06-20,8204.65,8226.4,8160.3,8217.05,0
2023-06-21,8225.05,8243.45,8169.5,8190.25,0
2023-06-22,8196.55,8202.65,8129.25,8134.8,0
2023-06-23,8140.25,8142.7,8087.6,8109.1,0
2023-06-26,8118.45,8177.45,8106.7,8167.35,0
2023-06-27,8179.35,8202.75,8174.4,8190.1,0
2023-06-28,8213.45,8256.85,8205.5,8247.4,0
2023-06-30,8274.4,8325.9,8264.05,8318.75,0
2023-07-03,8336.7,8345.95,8301.9,8336.35,0
2023-07-04,8356.2,8356.95,8304.25,8317.05,0
2023-07-05,8331.7,8432.25,8320.0,8420.5,0
2023-07-06,8438.3,8475.4,8410.0,8472.6,0
2023-07-07,8464.0,8498.45,8384.3,8397.45,0
2023-07-10,8412.85,8431.55,8338.5,8348.7,0
2023-07-11,8377.5,8454.05,8369.5,8445.4,0
2023-07-12,8475.6,8476.25,8397.25,8440.4,0
2023-07-13,8469.35,8474.85,8378.85,8394.85,0
2023-07-14,8412.4,8447.65,8388.7,8437.2,0
2023-07-17,8452.4,8478.0,8416.8,8439.0,0
2023-07-18,8452.05,8460.3,8402.85,8424.05,0
2023-07-19,8435.95,8445.8,8408.5,8434.0,0
2023-07-20,8442.2,8505.3,8402.3,8500.0,0
2023-07-21,8467.6,8499.95,8431.8,8443.5,0
2023-07-24,8449.0,8468.85,8388.6,8398.6,0
2023-07-25,8404.55,8411.55,8327.4,8380.6,0
2023-07-26,8408.5,8421.2,8379.55,8400.15,0
2023-07-27,8394.4,8416.9,8313.55,8347.0,0
2023-07-28,8371.1,8417.6,8347.35,8411.95,0
2023-07-31,8396.55,8413.25,8366.65,8402.2,0
2023-08-01,8417.55,8424.15,8365.65,8375.2,0
2023-08-02,8363.05,8368.9,8270.9,8312.85,0
2023-08-03,8291.9,8314.35,8226.05,8254.8,0
2023-08-04,8275.7,8318.15,8256.7,8278.25,0
2023-08-07,8283.05,8316.25,8266.6,8310.25,0
2023-08-08,8323.55,8336.25,8265.9,8292.1,0
2023-08-09,8299.7,8324.5,8267.1,8320.9,0
2023-08-10,8319.5,8324.55,8250.05,8292.1,0
2023-08-11,8298.75,8303.65,8223.15,8232.3,0
2023-08-14,8226.2,8238.15,8141.5,8223.55,0
2023-08-16,8229.5,8250.05,8187.25,8242.2,0
2023-08-17,8249.9,8254.1,8198.75,8226.7,0
2023-08-18,8216.4,8245.4,8190.25,8217.0,0
2023-08-21,8219.35,8283.9,8209.3,8275.45,0
2023-08-22,8293.05,8327.8,8274.15,8321.8,0
2023-08-23,8342.0,8342.1,8297.7,8302.3,0
2023-08-24,8338.25,8352.15,8319.45,8325.45,0
